"Id","sales"
6219,5721.963
6220,5900.39
6221,5724.7485
6222,5748.223
6223,4617.3955
6224,3040.67
6225,5045.3306
6226,5884.793
6227,4196.81
6228,2684.5996
6229,7702.3306
6230,5751.356
6231,7728.414
6232,5377.612
6233,4577.547
6234,4259.659
6235,3515.2607
6236,8044.1494
6237,3641.248
6238,6486.4556
6239,12348.26
6240,5958.979
6241,5412.3115
6242,4018.1438
6243,3673.0923
6244,5669.1597
6245,3448.3257
6246,5182.293
6247,8022.5684
6248,4493.7827
6249,13001.613
6250,11522.914
6251,4092.8484
6252,6002.6914
6253,4053.1292
6254,5307.5605
6255,4479.51
6256,8619.805
6257,5779.1875
6258,6816.0537
6259,3023.4001
6260,5525.8433
6261,3863.8877
6262,7034.9824
6263,5753.7476
6264,4933.2876
6265,5601.947
6266,5302.5386
6267,6849.8115
6268,7571.3193
6269,4563.1255
6270,8483.365
6271,5693.398
6272,7660.5977
6273,3620.2053
6274,3535.1287
6275,4311.97
6276,7871.59
6277,5759.4736
6278,6289.6377
6279,5723.535
6280,7141.846
6281,3676.0183
6282,6368.313
6283,5076.812
6284,3193.9666
6285,11845.778
6286,14366.047
6287,4570.0693
6288,6855.201
6289,7583.0
6290,8380.747
6291,8405.37
6292,4660.8525
6293,5955.3486
6294,4868.355
6295,6804.462
6296,3295.84
6297,4476.8203
6298,4533.629
6299,4240.436
6300,6139.79
6301,3766.9624
6302,3686.589
6303,4796.001
6304,2328.5256
6305,3818.973
6306,4467.7725
6307,5238.482
6308,7467.237
6309,5690.2124
6310,4361.6206
6311,5196.268
6312,5086.479
6313,9045.891
6314,6440.035
6315,4282.1777
6316,2696.3547
6317,7943.1406
6318,3805.3225
6319,5530.6724
6320,2646.0632
6321,4178.974
6322,5159.9434
6323,4673.1895
6324,3436.1396
6325,5444.6353
6326,7769.1694
6327,9023.131
6328,4889.4233
6329,6964.99
6330,2713.7888
6331,4163.8145
6332,5057.7485
6333,3519.5037
6334,7056.009
6335,4097.3613
6336,4376.441
6337,7026.639
6338,9426.894
6339,7175.308
6340,4471.9194
6341,4344.4517
6342,7214.8623
6343,5928.0195
6344,5136.84
6345,2980.7224
6346,6170.8213
6347,7554.3896
6348,3999.7742
6349,5004.661
6350,6355.0454
6351,6320.5864
6352,11118.657
6353,5657.2812
6354,11030.909
6355,4476.5596
6356,4327.685
6357,2930.0747
6358,5337.903
6359,4018.3623
6360,4124.5938
6361,6377.704
6362,2971.9368
6363,3478.2744
6364,5772.0874
6365,3063.5464
6366,5316.7065
6367,5470.844
6368,5135.7036
6369,6686.063
6370,4179.0366
6371,7502.631
6372,5982.991
6373,4111.7095
6374,3181.2383
6375,3553.5645
6376,8923.21
6377,5491.096
6378,3897.5237
6379,6289.9634
6380,6944.771
6381,5391.146
6382,5068.236
6383,6733.736
6384,4686.531
6385,3881.9336
6386,4134.821
6387,7423.651
6388,4750.343
6389,4721.839
6390,3583.3906
6391,4375.173
6392,3186.4446
6393,4272.419
6394,5440.9585
6395,7155.1914
6396,8837.43
6397,8818.331
6398,6465.2837
6399,4390.5913
6400,4008.3257
6401,8916.587
6402,7695.6333
6403,4616.004
6404,6662.8403
6405,6865.558
6406,4463.6436
6407,3191.4973
6408,9251.135
6409,3245.4675
6410,5485.716
6411,4097.436
6412,2211.0713
6413,8698.422
6414,3944.6008
6415,4085.7507
6416,3785.8767
6417,4854.297
6418,5414.126
6419,6286.575
6420,5714.8926
6421,3584.092
6422,3293.448
6423,3647.8198
6424,2706.4744
6425,5726.4375
6426,17918.557
6427,4675.7617
6428,4494.8296
6429,5446.5225
6430,3922.042
6431,4348.569
6432,3933.4426
6433,3801.0156
6434,4697.744
6435,5660.1426
6436,2518.8179
6437,7266.9746
6438,3279.2644
6439,4140.1807
6440,7663.835
6441,6909.438
6442,8558.725
6443,4432.547
6444,5844.4414
6445,3855.076
6446,4891.7437
6447,12225.549
6448,5944.829
6449,5081.686
6450,3606.663
6451,4042.4897
6452,4675.9917
6453,3669.1392
6454,7867.4775
6455,4162.8765
6456,4555.6357
6457,5716.1157
6458,3995.2673
6459,5167.04
6460,5430.065
6461,5497.1196
6462,5716.914
6463,3438.7957
6464,4790.9565
6465,4357.4736
6466,8064.179
6467,6988.0464
6468,5520.1147
6469,2725.057
6470,5821.9307
6471,4861.171
6472,3573.9417
6473,5805.1455
6474,5791.877
6475,5149.675
6476,4807.2764
6477,5137.6025
6478,5220.0913
6479,4387.0283
6480,5691.3384
6481,5024.4014
6482,3633.4858
6483,6815.8906
6484,4393.6772
6485,3937.696
6486,9456.23
6487,4823.533
6488,3010.5315
6489,6651.0215
6490,5962.1963
6491,8786.616
6492,4034.6501
6493,4730.5557
6494,4120.175
6495,6274.1494
6496,4864.404
6497,6449.425
6498,2671.3787
6499,4927.8887
6500,5078.4795
6501,4704.1953
6502,2755.675
6503,5788.951
6504,7009.6216
6505,3583.2075
6506,6794.094
6507,5690.675
6508,7265.1284
6509,2759.6243
6510,4125.0146
6511,4463.888
6512,5710.3413
6513,6691.795
6514,3588.4124
6515,7031.625
6516,5465.6387
6517,5934.06
6518,4309.412
6519,2832.0396
6520,4612.827
6521,5398.652
6522,6712.165
6523,5911.9927
6524,4604.427
6525,6919.6416
6526,5481.9355
6527,5354.175
6528,5912.4097
6529,4385.413
6530,6318.8213
6531,8716.601
6532,6931.752
6533,3436.5625
6534,3559.597
6535,2782.1934
6536,2716.6577
6537,6512.6226
6538,3727.4233
6539,6760.7993
6540,2796.3225
6541,4981.2183
6542,4333.8584
6543,9092.63
6544,3595.9487
6545,3847.776
6546,4546.277
6547,6604.2354
6548,3485.1526
6549,5976.956
6550,6365.022
6551,8249.931
6552,5603.387
6553,5564.369
6554,4791.8296
6555,3730.0679
6556,4265.038
6557,8605.882
6558,7592.0977
6559,5399.54
6560,14797.781
6561,5022.864
6562,3389.034
6563,5013.3438
6564,6962.988
6565,5898.551
6566,5657.9263
6567,6232.5825
6568,6571.1494
6569,5792.79
6570,4815.8774
6571,4740.885
6572,4400.6177
6573,3043.7634
6574,3505.6826
6575,4316.862
6576,7185.8564
6577,13589.816
6578,4974.405
6579,3987.533
6580,5690.1357
6581,3026.644
6582,5121.6377
6583,2813.4114
6584,6952.9087
6585,4270.6694
6586,5022.1265
6587,10740.698
6588,10458.7
6589,5505.6943
6590,4974.7505
6591,2863.5444
6592,4830.8276
6593,4547.148
6594,6411.1953
6595,3939.1907
6596,3185.8066
6597,4158.265
6598,4500.883
6599,6579.151
6600,5143.7456
6601,2714.0525
6602,6083.3677
6603,6118.204
6604,6101.9375
6605,3946.541
6606,3724.204
6607,5875.4917
6608,2439.8438
6609,8136.5806
6610,4520.1626
6611,3976.6033
6612,5650.0557
6613,4962.4556
6614,3186.5356
6615,3893.123
6616,4222.947
6617,8076.9067
6618,7721.3325
6619,4907.1035
6620,3449.4954
6621,4751.7725
6622,5671.6304
6623,4278.1963
6624,4958.1587
6625,5089.6216
6626,7550.6772
6627,6487.3857
6628,4769.43
6629,5568.349
6630,2886.0024
6631,7233.575
6632,4921.479
6633,10455.084
6634,5405.4927
6635,4579.6226
6636,4128.7646
6637,2587.5742
6638,6125.04
6639,11274.383
6640,3476.0774
6641,3921.5945
6642,7543.779
6643,5937.827
6644,5267.31
6645,6700.315
6646,5026.958
6647,3890.3206
6648,3820.7517
6649,7562.335
6650,4650.8574
6651,5909.8145
6652,6020.13
6653,3669.961
6654,5821.666
6655,4629.928
6656,2736.8884
6657,7215.6904
6658,7228.8745
6659,3472.084
6660,6080.302
6661,5656.258
6662,3987.7275
6663,7899.463
6664,5021.7515
6665,7234.616
6666,3744.1763
6667,4193.431
6668,5405.897
6669,2312.5916
6670,6072.5645
6671,3449.6934
6672,5466.183
6673,3940.0972
6674,3799.5356
6675,4303.7075
6676,5234.0244
6677,5607.1895
6678,6496.0723
6679,3649.5027
6680,6609.464
6681,5148.8887
6682,6901.9224
6683,7556.889
6684,5744.0137
6685,2886.8608
6686,4027.5178
6687,6030.5127
6688,4203.7163
6689,8530.94
6690,3948.0132
6691,7404.9614
6692,9133.531
6693,5045.7134
6694,3531.1777
6695,7563.675
6696,8230.852
6697,4773.575
6698,7319.568
6699,7871.0957
6700,3862.7188
6701,4396.5977
6702,5543.732
6703,3442.3813
6704,3747.346
6705,6033.3433
6706,3961.2593
6707,5379.6387
6708,5926.6094
6709,5336.447
6710,6565.634
6711,4800.248
6712,5953.1714
6713,3299.4255
6714,4618.282
6715,5593.6147
6716,4669.799
6717,5854.751
6718,5840.634
6719,7802.664
6720,4921.3687
6721,3524.3545
6722,4940.049
6723,5704.463
6724,6673.111
6725,3647.4836
6726,3458.925
6727,6951.0996
6728,6463.577
6729,4726.4414
6730,6296.996
6731,4950.18
6732,5797.1685
6733,3793.334
6734,3293.1187
6735,5484.432
6736,5367.5044
6737,5339.1953
6738,7994.44
6739,7108.7285
6740,3974.4932
6741,7242.061
6742,2704.08
6743,2771.3865
6744,5125.0674
6745,9151.338
6746,6401.4277
6747,5697.1606
6748,3047.451
6749,5856.0806
6750,8739.967
6751,4947.434
6752,6852.4478
6753,5297.8984
6754,3912.3503
6755,3248.4453
6756,4690.18
6757,4795.13
6758,3654.773
6759,4285.9707
6760,3534.9072
6761,5436.3735
6762,6169.5166
6763,3266.9683
6764,5107.6245
6765,5721.7534
6766,4371.9805
6767,3126.0032
6768,7227.721
6769,6618.399
6770,3813.291
6771,3354.852
6772,10310.542
6773,4963.3853
6774,4394.555
6775,5733.848
6776,7528.031
6777,6009.2246
6778,5070.9053
6779,6138.053
6780,7798.8823
6781,8824.866
6782,3826.9487
6783,3981.558
6784,4073.735
6785,5800.991
6786,3661.6028
6787,6613.7227
6788,7134.507
6789,4705.494
6790,3419.426
6791,5498.831
6792,7033.9473
6793,3965.234
6794,5581.28
6795,2649.2092
6796,6133.365
6797,5938.1665
6798,5978.2437
6799,7435.2993
6800,4961.9814
6801,2246.505
6802,5321.151
6803,5926.9585
6804,6907.8857
6805,6012.023
6806,5896.2417
6807,5305.6074
6808,3472.1548
6809,7694.3115
6810,2626.6877
6811,9209.003
6812,3686.8025
6813,3581.9858
6814,5759.0723
6815,5006.192
6816,5583.247
6817,5771.0107
6818,2869.606
6819,3671.3257
6820,5426.916
6821,7263.842
6822,6160.4844
6823,4089.6797
6824,5185.7163
6825,6662.2065
6826,5122.9663
6827,4159.5747
6828,8294.247
6829,6804.4287
6830,9693.864
6831,3144.4421
6832,4381.6797
6833,9466.114
6834,7347.135
6835,4467.4824
6836,8246.793
6837,5568.423
6838,3987.4683
6839,3418.9236
6840,3587.8665
6841,4028.9382
6842,3841.8806
6843,3259.1873
6844,4430.4004
6845,8680.938
6846,5519.985
6847,16894.236
6848,5004.145
6849,117.476814
6850,168.80058
6851,210.11037
6852,182.46825
6853,176.70946
6854,136.76547
6855,214.25943
6856,157.59554
6857,110.76183
6858,133.89516
6859,152.89038
6860,205.98724
6861,144.09814
6862,164.35538
6863,124.70671
6864,87.02665
6865,126.2412
6866,225.44577
6867,239.65239
6868,276.5279
6869,154.39949
6870,142.50667
6871,120.10579
6872,64.77129
6873,206.32976
6874,229.67462
6875,250.4876
6876,142.45886
6877,119.005974
6878,140.77313
6879,87.98205
6880,260.01944
6881,198.30818
6882,109.90379
6883,106.68269
6884,198.98103
6885,101.672745
6886,147.68758
6887,91.2903
6888,151.90471
6889,192.22876
6890,128.39851
6891,200.79807
6892,113.24256
6893,116.50185
6894,178.48738
6895,159.5594
6896,241.39775
6897,128.31427
6898,165.47272
6899,159.9263
6900,252.48647
6901,195.71228
6902,191.82733
6903,107.78099
6904,112.975426
6905,165.93022
6906,167.37111
6907,193.82913
6908,169.61928
6909,126.85912
6910,173.1197
6911,154.44481
6912,229.91385
6913,93.05855
6914,337.7967
6915,121.47491
6916,127.671234
6917,168.14919
6918,146.4869
6919,160.00278
6920,152.95874
6921,169.10257
6922,141.86491
6923,108.527824
6924,125.75555
6925,169.72136
6926,153.9965
6927,94.47106
6928,191.6748
6929,245.50824
6930,132.02647
6931,101.86536
6932,166.574
6933,117.93557
6934,229.57138
6935,182.56445
6936,118.57171
6937,236.64755
6938,143.2226
6939,210.42679
6940,3501.8855
6941,119.94872
6942,116.4114
6943,86.527985
6944,140.21413
6945,212.86653
6946,129.32727
6947,117.154045
6948,135.4956
6949,140.74059
6950,74.57235
6951,183.57593
6952,116.45683
6953,160.47794
6954,179.64133
6955,103.35936
6956,149.9103
6957,258.25214
6958,161.02644
6959,206.71094
6960,201.50533
6961,98.55813
6962,205.31996
6963,124.21615
6964,191.04047
6965,206.44276
6966,149.11308
6967,302.5312
6968,231.65877
6969,169.26035
6970,132.6644
6971,196.3218
6972,168.49155
6973,139.2606
6974,95.248116
6975,149.88335
6976,171.25674
6977,212.31703
6978,120.943825
6979,210.14413
6980,151.46396
6981,85.99968
6982,135.30127
6983,141.2289
6984,208.846
6985,101.08144
6986,147.31421
6987,135.15154
6988,95.74197
6989,178.61526
6990,92.40085
6991,154.98752
6992,118.75287
6993,228.8606
6994,234.48997
6995,166.9163
6996,142.5814
6997,148.29372
6998,117.94996
6999,263.1294
7000,144.99532
7001,185.09341
7002,181.28804
7003,135.54631
7004,127.28483
7005,117.34389
7006,190.01822
7007,290.16257
7008,1825.2244
7009,67.95784
7010,121.72147
7011,188.76921
7012,211.41287
7013,134.91418
7014,242.40244
7015,106.876396
7016,136.55118
7017,91.146255
7018,136.77258
7019,141.75914
7020,183.31262
7021,171.60976
7022,137.34874
7023,160.12305
7024,190.1503
7025,159.28528
7026,86.17257
7027,246.13751
7028,287.27176
7029,156.03871
7030,220.15256
7031,108.497406
7032,151.63171
7033,94.15551
7034,127.53047
7035,145.11198
7036,249.79343
7037,165.78491
7038,214.14865
7039,168.44106
7040,105.36933
7041,199.90802
7042,462.3062
7043,220.46637
7044,175.49126
7045,56.219376
7046,180.13252
7047,237.81741
7048,157.27333
7049,11777.665
7050,21604.201
7051,58.312744
7052,123.954735
7053,178.57613
7054,108.05282
7055,259.73807
7056,149.0649
7057,191.46376
7058,3840.7222
7059,160.00702
7060,175.89737
7061,139.47382
7062,129.47295
7063,128.32939
7064,134.2192
7065,175.04752
7066,125.669815
7067,137.71634
7068,177.62842
7069,96.638435
7070,176.41171
7071,161.15248
7072,148.8522
7073,155.85384
7074,186.11903
7075,181.624
7076,163.53076
7077,5781.3306
7078,149.89651
7079,158.91487
7080,99.21884
7081,142.6679
7082,163.77263
7083,129.11145
7084,81.21901
7085,231.94604
7086,172.93861
7087,2221.4346
7088,155.32227
7089,131.7523
7090,178.25644
7091,103.46917
7092,274.67188
7093,110.9511
7094,222.44846
7095,357.9668
7096,213.29785
7097,198.65526
7098,115.70191
7099,98.52841
7100,158.04257
7101,86.922035
7102,197.35626
7103,222.15837
7104,162.90129
7105,7917.5586
7106,357.30453
7107,108.93337
7108,166.58208
7109,120.69415
7110,149.11714
7111,151.13193
7112,264.3184
7113,169.537
7114,177.66623
7115,125.03165
7116,173.23062
7117,109.57148
7118,281.84406
7119,152.15726
7120,138.84845
7121,155.40459
7122,5274.086
7123,206.46893
7124,182.04836
7125,138.4145
7126,324.2661
7127,176.2733
7128,222.14232
7129,90.47163
7130,101.821175
7131,176.7204
7132,266.18124
7133,167.14107
7134,183.00984
7135,184.9347
7136,199.68256
7137,96.90613
7138,160.8522
7139,145.92604
7140,79.33497
7141,346.38812
7142,390.9078
7143,95.55876
7144,212.02188
7145,265.29907
7146,267.5611
7147,245.68036
7148,158.62453
7149,185.06392
7150,117.33324
7151,171.89476
7152,91.281105
7153,140.48003
7154,125.64097
7155,109.21633
7156,222.92395
7157,101.02209
7158,110.19886
7159,112.008
7160,76.77363
7161,159.73396
7162,114.26797
7163,151.85762
7164,227.4553
7165,179.85803
7166,158.45135
7167,163.0068
7168,147.96992
7169,275.9065
7170,202.31181
7171,122.21654
7172,105.72197
7173,195.76819
7174,107.80171
7175,139.41547
7176,74.20049
7177,141.457
7178,88.068375
7179,119.269455
7180,123.06345
7181,202.66214
7182,215.28407
7183,250.11778
7184,1103.0859
7185,167.27936
7186,95.985344
7187,134.6548
7188,139.91975
7189,111.186134
7190,166.54507
7191,136.62596
7192,126.89925
7193,224.7392
7194,280.6757
7195,202.39969
7196,149.7971
7197,156.69934
7198,5430.505
7199,183.99391
7200,150.88394
7201,107.98455
7202,154.90079
7203,239.39153
7204,98.42772
7205,169.44917
7206,202.6868
7207,170.04787
7208,348.99036
7209,165.01079
7210,355.69254
7211,161.33595
7212,154.37497
7213,86.27663
7214,157.55893
7215,115.84847
7216,124.78078
7217,169.42632
7218,89.005135
7219,140.78107
7220,127.9661
7221,74.435974
7222,120.91799
7223,192.9371
7224,165.92998
7225,199.0261
7226,158.3322
7227,255.06558
7228,203.38313
7229,117.85436
7230,109.2597
7231,187.52557
7232,241.95992
7233,177.34349
7234,104.58645
7235,196.75389
7236,248.15407
7237,171.83293
7238,168.22652
7239,196.93303
7240,152.44878
7241,4525.134
7242,121.29875
7243,235.83582
7244,143.1648
7245,129.66058
7246,124.214096
7247,90.33958
7248,94.03211
7249,130.31859
7250,191.80666
7251,1609.3428
7252,246.81914
7253,210.23148
7254,216.59329
7255,4525.7344
7256,105.86393
7257,228.14333
7258,235.38063
7259,155.04553
7260,195.78279
7261,180.115
7262,112.37527
7263,88.26976
7264,294.9758
7265,83.14565
7266,174.20898
7267,117.810875
7268,59.92566
7269,308.4392
7270,134.8165
7271,152.68771
7272,103.22184
7273,137.77989
7274,203.7625
7275,261.84952
7276,162.20152
7277,105.301636
7278,121.56947
7279,101.74226
7280,93.852776
7281,158.68272
7282,18134.553
7283,151.46733
7284,125.82069
7285,172.95387
7286,115.70701
7287,131.95125
7288,119.460915
7289,98.730415
7290,155.71985
7291,161.88826
7292,95.286674
7293,191.85115
7294,88.526596
7295,107.39252
7296,5385.9556
7297,163.2295
7298,231.95331
7299,172.66936
7300,164.04077
7301,107.38347
7302,150.09938
7303,318.84244
7304,192.81833
7305,140.32747
7306,102.32477
7307,75.708244
7308,147.85138
7309,113.10846
7310,203.34503
7311,137.18729
7312,144.71005
7313,160.15598
7314,107.40746
7315,152.43694
7316,208.03873
7317,180.37596
7318,168.91058
7319,72.01924
7320,150.72849
7321,161.48997
7322,228.65854
7323,138.34483
7324,140.21793
7325,33.42806
7326,154.05826
7327,128.2815
7328,101.785286
7329,194.00673
7330,176.45871
7331,172.71156
7332,154.51534
7333,200.56955
7334,195.92636
7335,143.6057
7336,180.71466
7337,151.90466
7338,139.07698
7339,179.49738
7340,140.57675
7341,135.47092
7342,311.11328
7343,189.88194
7344,101.461754
7345,185.09875
7346,220.8189
7347,273.80154
7348,142.02809
7349,104.52722
7350,148.55515
7351,167.55876
7352,135.745
7353,195.93898
7354,77.87509
7355,133.82436
7356,160.68938
7357,140.38855
7358,48.970955
7359,150.50621
7360,200.65387
7361,105.46697
7362,226.47641
7363,150.33116
7364,212.1498
7365,75.878654
7366,113.65938
7367,148.95033
7368,153.28851
7369,230.64929
7370,111.23593
7371,8845.3955
7372,265.54202
7373,157.67877
7374,106.40817
7375,84.91065
7376,119.83938
7377,191.67339
7378,203.84505
7379,154.09933
7380,160.46933
7381,153.45914
7382,171.42621
7383,165.98854
7384,176.71927
7385,163.97725
7386,197.56183
7387,227.8937
7388,189.33382
7389,94.04692
7390,125.58811
7391,64.6752
7392,80.24325
7393,272.16043
7394,121.47437
7395,191.68626
7396,90.10263
7397,155.62427
7398,141.16316
7399,269.69754
7400,109.71597
7401,119.683975
7402,132.84778
7403,201.1369
7404,93.964676
7405,235.03265
7406,216.28764
7407,231.82353
7408,133.15324
7409,149.84174
7410,146.44778
7411,102.44719
7412,102.58033
7413,263.88858
7414,221.08267
7415,3788.7607
7416,14605.294
7417,167.8061
7418,115.27497
7419,136.2094
7420,227.12653
7421,177.99376
7422,140.31897
7423,177.47458
7424,177.24384
7425,149.45215
7426,134.76605
7427,135.5062
7428,132.71614
7429,103.47953
7430,108.67974
7431,162.88496
7432,227.7404
7433,389.36172
7434,119.348206
7435,116.491714
7436,163.43526
7437,78.79251
7438,150.907
7439,86.12867
7440,181.44406
7441,146.73277
7442,164.0762
7443,356.40497
7444,10493.012
7445,149.84988
7446,143.14983
7447,47.149693
7448,143.87917
7449,132.21849
7450,158.34015
7451,128.54922
7452,82.71973
7453,136.49344
7454,134.53809
7455,166.23732
7456,145.7398
7457,80.76502
7458,164.614
7459,188.51485
7460,142.17102
7461,95.112976
7462,112.7319
7463,158.38286
7464,84.776085
7465,213.61577
7466,128.73341
7467,115.915855
7468,185.35187
7469,153.23311
7470,119.19339
7471,97.22891
7472,119.50257
7473,261.3434
7474,200.41072
7475,134.25931
7476,124.419136
7477,154.14891
7478,175.78532
7479,106.36481
7480,160.0485
7481,146.76869
7482,243.05104
7483,147.0814
7484,126.81146
7485,162.96881
7486,76.82659
7487,193.75989
7488,158.01749
7489,357.5318
7490,144.95091
7491,124.43322
7492,126.22723
7493,49.763268
7494,189.34753
7495,284.42188
7496,79.339775
7497,130.35222
7498,194.26593
7499,174.73398
7500,106.27564
7501,163.20764
7502,180.04565
7503,114.38567
7504,113.2125
7505,255.4493
7506,111.814026
7507,143.36098
7508,184.48079
7509,139.18768
7510,183.9216
7511,95.72665
7512,85.39343
7513,233.84058
7514,1924.4143
7515,90.14454
7516,143.10873
7517,152.37292
7518,1653.8206
7519,219.40125
7520,166.73698
7521,244.69893
7522,104.81622
7523,122.91568
7524,234.35043
7525,71.268936
7526,149.55849
7527,120.35102
7528,180.79967
7529,126.333565
7530,134.30553
7531,127.38309
7532,142.97633
7533,195.44412
7534,232.84459
7535,151.52187
7536,196.44304
7537,134.04541
7538,256.3691
7539,294.73315
7540,142.14742
7541,71.76268
7542,150.61964
7543,191.19765
7544,137.1226
7545,247.68307
7546,132.19275
7547,216.17993
7548,249.7181
7549,111.362526
7550,119.899
7551,264.13895
7552,216.5466
7553,156.76656
7554,220.0562
7555,259.4063
7556,129.37785
7557,155.46191
7558,178.92023
7559,73.78758
7560,122.91574
7561,183.3867
7562,121.31102
7563,159.66959
7564,144.34818
7565,168.81956
7566,191.41356
7567,135.33017
7568,166.85732
7569,3522.4717
7570,154.51416
7571,143.70674
7572,158.4043
7573,142.33002
7574,152.86067
7575,232.36969
7576,117.413506
7577,83.53127
7578,160.14766
7579,141.59013
7580,252.24655
7581,95.77628
7582,107.495636
7583,199.6157
7584,6892.094
7585,147.64745
7586,183.11365
7587,137.2749
7588,184.1121
7589,116.183014
7590,109.255035
7591,175.4645
7592,135.21289
7593,173.72168
7594,187.9221
7595,230.098
7596,94.748344
7597,254.83887
7598,81.21845
7599,84.10052
7600,146.46213
7601,287.13412
7602,169.19772
7603,173.74089
7604,85.15605
7605,160.37416
7606,213.38176
7607,136.41447
7608,205.25249
7609,105.53335
7610,127.01991
7611,134.94168
7612,149.16655
7613,146.0065
7614,109.68286
7615,119.13208
7616,117.81547
7617,198.60025
7618,156.23814
7619,114.99609
7620,168.35274
7621,134.35423
7622,141.61528
7623,99.60435
7624,208.91888
7625,218.80956
7626,129.92805
7627,119.97553
7628,268.82812
7629,140.45924
7630,115.24193
7631,154.5053
7632,228.4497
7633,167.60765
7634,152.6394
7635,189.11041
7636,237.12125
7637,331.93167
7638,103.94641
7639,113.04373
7640,116.53416
7641,139.09337
7642,121.68012
7643,212.61841
7644,200.28514
7645,132.51553
7646,110.29946
7647,166.52095
7648,3536.9062
7649,130.91177
7650,181.56743
7651,84.939156
7652,208.69571
7653,175.24376
7654,142.81133
7655,247.54358
7656,162.31561
7657,71.875725
7658,120.222916
7659,171.1647
7660,194.12964
7661,221.17993
7662,195.70905
7663,168.50006
7664,116.710144
7665,273.61877
7666,89.45744
7667,242.39606
7668,130.13771
7669,83.50073
7670,152.57518
7671,156.41295
7672,175.54126
7673,164.6417
7674,71.9225
7675,113.92433
7676,142.23524
7677,237.54593
7678,155.77818
7679,107.48952
7680,157.69867
7681,184.96461
7682,153.41905
7683,168.6987
7684,182.14172
7685,204.3897
7686,288.41684
7687,102.11027
7688,141.94847
7689,9425.382
7690,5441.3496
7691,122.13587
7692,276.68243
7693,154.27353
7694,110.614716
7695,113.5936
7696,87.69627
7697,111.75883
7698,124.81709
7699,119.64353
7700,120.409096
7701,221.30814
7702,138.2605
7703,513.6952
7704,166.66331
7705,4034.874
7706,5749.7007
7707,7405.608
7708,4504.7437
7709,5226.5474
7710,4586.909
7711,6895.276
7712,6278.0356
7713,3129.5613
7714,4520.2617
7715,5515.667
7716,6394.958
7717,5365.698
7718,4772.7573
7719,4474.7856
7720,2789.168
7721,4545.1177
7722,7713.189
7723,8821.957
7724,7867.1714
7725,5926.1997
7726,4534.1934
7727,4924.6367
7728,2584.9219
7729,7036.3506
7730,7770.001
7731,7985.4575
7732,4938.6978
7733,3888.6816
7734,4203.375
7735,3392.154
7736,8354.887
7737,5777.528
7738,4428.2407
7739,3492.2253
7740,5925.479
7741,3362.2366
7742,5943.0674
7743,3520.5164
7744,4770.9507
7745,4754.7676
7746,4377.9653
7747,5863.848
7748,3953.5618
7749,3727.1025
7750,5354.8037
7751,5640.045
7752,8525.071
7753,5011.728
7754,6287.2466
7755,6276.2017
7756,7970.717
7757,5514.5034
7758,7500.891
7759,2899.6426
7760,3793.757
7761,5212.488
7762,5023.366
7763,6745.388
7764,6301.2466
7765,4528.2188
7766,6193.3438
7767,5486.8735
7768,7439.189
7769,3226.6045
7770,10679.053
7771,3875.4854
7772,4005.0996
7773,6888.4727
7774,4760.4604
7775,4815.726
7776,4960.285
7777,5871.385
7778,4142.448
7779,3114.4216
7780,4731.5933
7781,6111.813
7782,5799.428
7783,3442.98
7784,6028.3193
7785,8288.441
7786,5371.2964
7787,3903.9033
7788,5715.6274
7789,5144.8945
7790,6032.289
7791,5027.5176
7792,3240.0913
7793,6320.458
7794,4987.1006
7795,5954.3613
7796,6038.739
7797,3575.3892
7798,5547.816
7799,3306.2522
7800,6021.3936
7801,7544.202
7802,4210.8945
7803,4414.291
7804,3923.0813
7805,4921.11
7806,3444.1995
7807,5681.9565
7808,4228.8228
7809,6216.388
7810,4524.0737
7811,3851.8193
7812,5204.641
7813,6267.1694
7814,6032.4585
7815,6295.7314
7816,6740.479
7817,3572.5222
7818,6926.56
7819,4594.5444
7820,5899.4883
7821,7230.1733
7822,4467.4463
7823,8143.818
7824,6778.505
7825,4958.923
7826,4790.946
7827,5962.295
7828,6543.5483
7829,3875.6184
7830,2851.007
7831,4862.6035
7832,6174.1846
7833,6220.3193
7834,4268.8125
7835,6996.134
7836,5081.8076
7837,4053.7004
7838,4753.5127
7839,4382.6675
7840,5914.151
7841,5976.7227
7842,4077.6865
7843,4271.216
7844,3002.5518
7845,5436.5664
7846,2717.879
7847,5385.8335
7848,4013.857
7849,7412.0825
7850,5798.676
7851,5141.7217
7852,4936.59
7853,4391.8057
7854,4006.7788
7855,8733.951
7856,5730.5835
7857,6440.583
7858,6394.273
7859,4356.8613
7860,4923.863
7861,3766.2847
7862,5726.7407
7863,9529.52
7864,5237.6216
7865,2630.5693
7866,4045.458
7867,6687.6816
7868,7631.7837
7869,4033.1453
7870,5987.9976
7871,3867.2927
7872,3274.5251
7873,2640.42
7874,4076.098
7875,4826.748
7876,5333.9966
7877,6097.475
7878,4828.306
7879,6507.8784
7880,7166.372
7881,6159.4766
7882,2956.5361
7883,7883.915
7884,9080.497
7885,5102.4487
7886,6338.8823
7887,4126.5957
7888,5384.3154
7889,3423.4663
7890,4551.0127
7891,4284.9385
7892,7336.97
7893,5872.152
7894,7156.918
7895,7050.599
7896,4436.9556
7897,6841.4253
7898,15826.231
7899,8875.162
7900,4739.8896
7901,2413.3325
7902,5136.4575
7903,8371.811
7904,4447.5513
7905,11104.456
7906,20582.48
7907,2199.8032
